No.,Year,Date,Type,Title,Location,Details,date_start,date_end,date_likely,date_precision,date_certain,date_note,categories,type_inferred,cancelled,subject_groups,subjects,lat,lon,geo_precision
28,1859,March 18,Lecture,Wordsworth,Hastings,"No. 2 Marine Cottages; a repeat of the March 17 lecture (Hastings Chronicle, March 2, 1859: BC).",1859-03-18,1859-03-18,,day,TRUE,,lecture,FALSE,FALSE,Wordsworth,(unspecified),50.8550976,0.5821779,town
29,1859,March 21,Lecture,Samuel Taylor Coleridge,St. Leonards,"Assembly Rooms; in “Great Poets of the Last Generation” series (Hastings Chronicle, March 2, 1859: BC).",1859-03-21,1859-03-21,,day,TRUE,,lecture,FALSE,FALSE,Coleridge,(unspecified),50.8521318,0.5603008,town
30,1859,March 22,Lecture,Coleridge,Hastings,"No. 2 Marine Cottages; a repeat of the March 21 lecture (Hastings Chronicle, March 2, 1859: BC).",1859-03-22,1859-03-22,,day,TRUE,,lecture,FALSE,FALSE,Coleridge,(unspecified),50.8550976,0.5821779,town
31,1859,[April 11],Lecture,Scott and Byron,"Islington, London","Myddleton Hall, Islington; first in “Great Poets of the Last Generation” series; MacDonald guest of Lady Byron; the dates are unclear since one article refers to three lectures in one week, but other references locate the second lecture on April 18 and the final one on April 25 (Islington Gazette, April 16, 1859; Banffshire Journal and General Advertiser, April 19, 1859, 5: both BNA; Islington Gazette, April 23, 1859: BC; GMW, 303).",1859-04-11,1859-04-11,,day,FALSE,,lecture,FALSE,FALSE,Scott|Byron,(unspecified)|(unspecified),51.5384287,-0.0999051,town
32,1859,[April 18],Lecture,Shelley and Keats,"Islington, London","Myddleton Hall, Islington; second in “Great Poets of the Last Generation” series: MacDonald guest of Lady Byron (Banffshire Journal and General Advertiser, April 19, 1859, 5: BNA).",1859-04-18,1859-04-18,,day,FALSE,,lecture,FALSE,FALSE,Shelley|Keats,(unspecified)|(unspecified),51.5384287,-0.0999051,town
33,1859,[April 25],Lecture,Wordsworth and Coleridge,"Islington, London","Myddleton Hall, Islington; third in “Great Poets of the Last Generation” series; MacDonald guest of Lady Byron (Banffshire Journal and General Advertiser, April 19, 1859, 5: BNA).",1859-04-25,1859-04-25,,day,FALSE,,lecture,FALSE,FALSE,Wordsworth|Coleridge,(unspecified)|(unspecified),51.5384287,-0.0999051,town
34,1859,May 30,Lecture,Scott,London,"Marylebone Institution, Edwards Street, Portman Square; attended by Henry Crabb Robinson; first in “Great Poets of the Last Generation” series (Morning Advertiser, May 31, 1859, 3: BNA; Crabb Robinson, 783).",1859-05-30,1859-05-30,,day,TRUE,,lecture,FALSE,FALSE,Scott,(unspecified),51.5074456,-0.1277653,town
35,1859,June 3,Lecture,Byron,London,"Marylebone Institution, Edwards Street, Portman Square; attended by Henry Crabb Robinson; second in “Great Poets of the Last Generation” series (Morning Post, May 21, 1859, 1: BNA; Crabb Robinson, 784).",1859-06-03,1859-06-03,,day,TRUE,,lecture,FALSE,FALSE,Byron,(unspecified),51.5074456,-0.1277653,town
36,1859,June 6,Lecture,Shelley,London,"Marylebone Institution, Edwards Street, Portman Square; attended by Henry Crabb Robinson; third in “Great Poets of the Last Generation” series (Morning Post, May 21, 1859, 1: BNA; Crabb Robinson, 784).",1859-06-06,1859-06-06,,day,TRUE,,lecture,FALSE,FALSE,Shelley,(unspecified),51.5074456,-0.1277653,town
37,1859,June 10,Lecture,Keats,London,"Marylebone Institution, Edwards Street, Portman Square; attended by Henry Crabb Robinson; fourth in “Great Poets of the Last Generation” series (Morning Post, May 21, 1859, 1: BNA; Crabb Robinson, 784).",1859-06-10,1859-06-10,,day,TRUE,,lecture,FALSE,FALSE,Keats,(unspecified),51.5074456,-0.1277653,town
38,1859,June 13,Lecture,Coleridge,London,"Marylebone Institution, Edwards Street, Portman Square; fifth in “Great Poets of the Last Generation” series (Morning Post, May 21, 1859, 1: BNA).",1859-06-13,1859-06-13,,day,TRUE,,lecture,FALSE,FALSE,Coleridge,(unspecified),51.5074456,-0.1277653,town
39,1859,June 17,Lecture,Wordsworth,London,"Marylebone Institution, Edwards Street, Portman Square; sixth in “Great Poets of the Last Generation” series (Morning Post, May 21, 1859, 1: BNA).",1859-06-17,1859-06-17,,day,TRUE,,lecture,FALSE,FALSE,Wordsworth,(unspecified),51.5074456,-0.1277653,town
40,1859,September 9,Lecture,Scott,Liverpool,"Medical Institution Hall, Mount Pleasant; first in “Great Poets of the Last Generation” series; includes readings from Tennyson and Browning (Liverpool Mercury, September 9, 1859, 1; September 10, 1859, 3: both BNA).",1859-09-09,1859-09-09,,day,TRUE,,lecture,FALSE,FALSE,Scott,(unspecified),53.3933411,-2.9166389,town
41,1859,September 13,Lecture,Scott,Liverpool,"Medical Institution Hall, Mount Pleasant; a repeat of September 9, 1859 lecture (Liverpool Mercury, September 9, 1859, 1: BNA).",1859-09-13,1859-09-13,,day,TRUE,,lecture,FALSE,FALSE,Scott,(unspecified),53.3933411,-2.9166389,town
42,1859,September 14,Lecture,Byron,Liverpool,"Medical Institution Hall, Mount Pleasant; second in “Great Poets of the Last Generation” series (Liverpool Mercury, September 9, 1859, 1; September 10, 1859, 3: both BNA).",1859-09-14,1859-09-14,,day,TRUE,,lecture,FALSE,FALSE,Byron,(unspecified),53.3933411,-2.9166389,town
43,1859,September 15,Lecture,Byron,Liverpool,"Medical Institution Hall, Mount Pleasant; a repeat of September 14, 1859 lecture (Liverpool Mercury, September 9, 1859, 1: BNA).",1859-09-15,1859-09-15,,day,TRUE,,lecture,FALSE,FALSE,Byron,(unspecified),53.3933411,-2.9166389,town
44,1859,September 16,Lecture,Shelley,Liverpool,"Medical Institution Hall, Mount Pleasant; third in “Great Poets of the Last Generation” series (Liverpool Mercury, September 9, 1859, 1: BNA).",1859-09-16,1859-09-16,,day,TRUE,,lecture,FALSE,FALSE,Shelley,(unspecified),53.3933411,-2.9166389,town
45,1859,September 20,Lecture,Shelley,Liverpool,"Medical Institution Hall, Mount Pleasant; a repeat of September 16, 1859 lecture (Liverpool Mercury, September 9, 1859, 1: BNA).",1859-09-20,1859-09-20,,day,TRUE,,lecture,FALSE,FALSE,Shelley,(unspecified),53.3933411,-2.9166389,town
46,1859,September 21,Lecture,Keats,Liverpool,"Medical Institution Hall, Mount Pleasant; fourth in “Great Poets of the Last Generation” series; discusses influences of Spenser and John Milton (Liverpool Mercury, September 9, 1859, 1; September 22, 1859, 3: both BNA).",1859-09-21,1859-09-21,,day,TRUE,,lecture,FALSE,FALSE,Keats,(unspecified),53.3933411,-2.9166389,town
47,1859,September 22,Lecture,Keats,Liverpool,"Medical Institution Hall, Mount Pleasant; a repeat of September 21, 1859 lecture (Liverpool Mercury, September 9, 1859, 1: BNA).",1859-09-22,1859-09-22,,day,TRUE,,lecture,FALSE,FALSE,Keats,(unspecified),53.3933411,-2.9166389,town
48,1859,September 23,Lecture,Coleridge,Liverpool,"Medical Institution Hall, Mount Pleasant; fifth in “Great Poets of the Last Generation” series (Liverpool Mercury, September 9, 1859, 1: BNA).",1859-09-23,1859-09-23,,day,TRUE,,lecture,FALSE,FALSE,Coleridge,(unspecified),53.3933411,-2.9166389,town
49,1859,September 27,Lecture,Coleridge,Liverpool,"Medical Institution Hall, Mount Pleasant; a repeat of September 23, 1859 lecture (Liverpool Mercury, September 9, 1859, 1: BNA).",1859-09-27,1859-09-27,,day,TRUE,,lecture,FALSE,FALSE,Coleridge,(unspecified),53.3933411,-2.9166389,town
50,1859,September 28,Lecture,Wordsworth,Liverpool,"Medical Institution Hall, Mount Pleasant; sixth in “Great Poets of the Last Generation” series; includes comparison between Coleridge and Wordsworth (Liverpool Mercury, September 9, 1859, 1: BNA).",1859-09-28,1859-09-28,,day,TRUE,,lecture,FALSE,FALSE,Wordsworth,(unspecified),53.3933411,-2.9166389,town
51,1859,September 29,Lecture,Wordsworth,Liverpool,"Medical Institution Hall, Mount Pleasant; a repeat of September 28, 1859 lecture (Liverpool Mercury, September 9, 1859, 1: BNA).",1859-09-29,1859-09-29,,day,TRUE,,lecture,FALSE,FALSE,Wordsworth,(unspecified),53.3933411,-2.9166389,town
52,1859,[Autumn],Lectures,Lake Poets,Clapham,Laleham Lodge School for Girls; series of lectures on Wordsworth’s sonnets and poems of Coleridge; Hannah Pipe took “copious notes” (Pipe 75).,1859-09-01,1859-11-30,,season,FALSE,,lecture,FALSE,FALSE,Survey lectures,The Lake poets,51.4614469,-0.1386270,town
53,1860,January 3,Lecture,Works of Spenser,"Edinburgh, SCT","The Philosophical Institution; first in a series of four lectures on “The Poetical Literature of the Elizabethan Age” (Caledonian Mercury, January 4, 1860, 3: BNA; GMW, 325).",1860-01-03,1860-01-03,,day,TRUE,,lecture,FALSE,FALSE,Spenser,(unspecified),55.9533456,-3.1883749,town
54,1860,January 6,Lecture,Sixteenth-Century Poetry,"Edinburgh, SCT","The Philosophical Institution; second in a series of four lectures on “The Poetical Literature of the Elizabethan Age”; focused on metaphysical and religious poetry (Caledonian Mercury, January 7, 1860, 2: BNA; GMW, 325).",1860-01-06,1860-01-06,,day,TRUE,,lecture,FALSE,FALSE,Survey lectures,Sixteenth-century poetry,55.9533456,-3.1883749,town
55,1860,January 10,Lecture,Elizabethan Literature,"Edinburgh, SCT","The Philosophical Institution; third in a series of four lectures on “The Poetical Literature of the Elizabethan Age”; focused on ballads, lyrics, and sonnets (Caledonian Mercury, January 11, 1860, 2: BNA; GMW, 325).",1860-01-10,1860-01-10,,day,TRUE,,lecture,FALSE,FALSE,Survey lectures,Elizabethan literature,55.9533456,-3.1883749,town
56,1860,January 13,Lecture,Drama before Shakespeare,"Edinburgh, SCT","The Philosophical Institution; fourth in a series of four lectures on “The Poetical Literature of the Elizabethan Age”; pre-Shakespearean drama, including Marlowe’s use of blank verse (Caledonian Mercury, January 14, 1860, 2: BNA; GMW, 325).",1860-01-13,1860-01-13,,day,TRUE,,lecture,FALSE,FALSE,Survey lectures,Sixteenth-century drama,55.9533456,-3.1883749,town
57,1860,January [16],Lecture,Wordsworth,"Paisley, SCT","Evangelical Union Chapel; hosted by Artizans’ Institution; seventh lecture in a course of lectures at the Institute; “Mr. MacDonald, whose lecture was extempore, read several extracts from Wordsworth’s poems” (Paisley Herald and Renfrewshire Advertiser, January 21, 1860, 4: BNA).",1860-01-16,1860-01-16,,day,FALSE,,lecture,FALSE,FALSE,Wordsworth,(unspecified),55.8455828,-4.4239646,town
58,1860,June 8,Lecture,Tennyson,"Bloomsbury, London","18 Queen Street, MacDonald’s residence; attended by Henry Crabb Robinson (Westmorland Gazette, July 7, 1860, 2: BNA; Crabb Robinson, 798).",1860-06-08,1860-06-08,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),51.5210963,-0.1289635,town
59,1860,[June]-July,Lectures,Contemporary Authors,"Bloomsbury, London","18 Queen Street, MacDonald’s residence; “MacDonald is now engaged delivering a course of four lectures, at his own private house in London . . . on the living poets—Tennyson, Browning, Mathew Arnold, Charles Kingsley, and others” (Westmorland Gazette, July 7, 1860, 2: BNA).",1860-06-01,1860-07-31,,month_range,FALSE,,lecture,FALSE,FALSE,Survey lectures,Contemporary poets,51.5210963,-0.1289635,town
60,1861,March-June,Lectures,English Literature and Language,"Camden, London","Tudor Lodge, Albert Street, MacDonald’s residence; series of lectures for women on Fridays until June (Morning Post, February 19, 1861, 1: BNA).",1861-03-01,1861-06-30,,month_range,FALSE,,lecture,FALSE,FALSE,Survey lectures,English literature,51.5427966,-0.1624803,town
61,1862,Unknown,Lectures,Elizabeth Barrett Browning,"[Camden], London","“In London, during his residence in Mornington Crescent, he knew the Brownings well, and in 1862 gave lectures on Mrs. Browning’s poetry, and afterwards [unclear when] on her husband’s” (Johnson 50).",1862-01-01,1862-12-31,,unknown,FALSE,,lecture,FALSE,FALSE,E. B. Browning,(unspecified),51.5427966,-0.1624803,inferred
62,1863,[February],Lectures,Shakespeare,unknown,"“In February of 1863, Rose [La Touche] was attending his lectures on Shakespeare” (KJJ, 256).",1863-02-01,1863-02-28,,month,FALSE,,lecture,FALSE,FALSE,Shakespeare,(unspecified),,,unmappable
63,1863,December 30,Lecture,Macbeth,Wellingborough,"Corn Exchange; “the play of Macbeth, its scope, its meaning, its construction, its character” (Northampton Mercury, December 26, 1863, 6; January 2, 1864, 8: both BNA).",1863-12-30,1863-12-30,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,52.3018900,-0.6937309,town
64,1864,[1864],Lectures,Geoffrey Chaucer,"Clapham, London",Laleham Lodge School for Girls; MacDonald’s “readings from Chaucer were excellent” (Pipe 118).,1864-01-01,1864-12-31,,year,FALSE,,lecture,FALSE,FALSE,Chaucer,(unspecified),51.4614469,-0.1386270,town
65,1864,January 11,Lecture,Robert Burns and Thomas Hood,Liverpool,"Royal Institution, Colquitt Street; first in a series (Liverpool Daily Post, December 30, 1863, 4; January 12, 1864, 9: both BNA).",1864-01-11,1864-01-11,,day,TRUE,,lecture,FALSE,FALSE,Burns|Hood,(unspecified)|(unspecified),53.3933411,-2.9166389,town
66,1864,January 13,Lecture,Tennyson,Liverpool,"Royal Institution; second in a series (Liverpool Daily Post, December 30, 1863, 4; January 13, 1864, 5; January 14, 1864, 5: all BNA).",1864-01-13,1864-01-13,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),53.3933411,-2.9166389,town
67,1864,January 15,Lecture,Hamlet,Liverpool,"Royal Institution, Colquitt Street; third in a series (Liverpool Daily Post, December 30, 1863, 4; Liverpool Mercury, January 15, 1864, 1: both BNA).",1864-01-15,1864-01-15,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,53.3933411,-2.9166389,town
68,1864,[June],Lectures,Shakespeare,London,"Harley Street; a series of lectures, “delivered weekly,” attended by Henry Crabb Robinson and John Ruskin (Walford 33-36).",1864-06-01,1864-06-30,,month,FALSE,,lecture,FALSE,FALSE,Shakespeare,(unspecified),51.5074456,-0.1277653,town
69,1865,1865-1866,Lectures,English Literature,London,King’s College (London); MacDonald gave evening lectures on literature (GMW 366).,1865-01-01,1866-12-31,,year_range,FALSE,,lecture,FALSE,FALSE,Survey lectures,English literature,51.5074456,-0.1277653,town
70,1865,October 11,Lecture,Imagination,London,"Ladies’ College, Bedford; “On the Culture of the Imagination” (London Evening Standard, October 12, 1865, 2: BNA).",1865-10-11,1865-10-11,,day,TRUE,,lecture,FALSE,FALSE,Survey lectures,Imagination,51.5074456,-0.1277653,town
71,1865,October 18,Lecture,Julius Caesar,Wellingborough,"Wellingborough Lecture Society; “The Play of Julius Caesar, its Characters and Scope”; first lecture of season; “the lecture was illustrated with readings from the play” (Northampton Mercury, October 28, 1865, 8: BNA).",1865-10-18,1865-10-18,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Julius Caesar,52.3018900,-0.6937309,town
72,1865,November 18,Lecture,unknown,Bristol,"Clifton College; first lecture in a series; “three public lectures at the Clifton College” (Bristol Times and Mirror, November 11, 1865, 2: BNA).",1865-11-18,1865-11-18,,day,TRUE,,lecture,FALSE,FALSE,Unknown,(unknown),51.4430141,-2.5816622,town
73,1865,November 25,Lecture,unknown,Bristol,"Clifton College; second lecture in a series (Bristol Times and Mirror, November 11, 1865, 2: BNA).",1865-11-25,1865-11-25,,day,TRUE,,lecture,FALSE,FALSE,Unknown,(unknown),51.4430141,-2.5816622,town
74,1865,November 27,Lecture,Macbeth,Birmingham,"Midland Institute; “Macbeth: Its Characters, Construction, and Scope” (Birmingham Daily Gazette, November 29, 1865, 5; Birmingham Daily Post, November 30, 1865, 8: both BNA).",1865-11-27,1865-11-27,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,52.4948994,-1.8518439,town
75,1865,December 2,Lecture,unknown,Bristol,"Clifton College; third lecture in a series (Bristol Times and Mirror, November 11, 1865, 2: BNA).",1865-12-02,1865-12-02,,day,TRUE,,lecture,FALSE,FALSE,Unknown,(unknown),51.4430141,-2.5816622,town
76,1865,December 29,Reading,unknown,Maidstone,"Literary and Mechanics’ Institution; listed as “reading” (Maidstone Telegraph, September 23, 1865, 2: BNA).",1865-12-29,1865-12-29,,day,TRUE,,reading,FALSE,FALSE,Unknown,(unknown),51.2748258,0.5231646,town
77,1866,January 15,Lecture,Hamlet,Birmingham,"Midland Institute (Birmingham Journal, January 20, 1866, 8: BNA).",1866-01-15,1866-01-15,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,52.4948994,-1.8518439,town
78,1866,January 22,Lecture,Julius Caesar,Birmingham,"Midland Institute (Birmingham Daily Gazette, January 23, 1866, 3; Birmingham Daily Post, January 23, 1866, 4: both BNA).",1866-01-22,1866-01-22,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Julius Caesar,52.4948994,-1.8518439,town
79,1866,February 15,Lecture,Tennyson,Guildford,"Borough Halls; “Gifts, Graces, and General Humanities of the Poet, as Illustrated in the Writings of Tennyson” (Surrey Advertiser, February 17, 1866, 2: BNA).",1866-02-15,1866-02-15,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),51.2356068,-0.5732063,town
80,1866,August 22,Lecture,Macbeth,"Huntly, SCT","New Hall; MacDonald introduced by Reverend Troup (Dundee Advertiser, August 24, 1866, 5; Elgin Courier, August 24, 1866, 5; Aberdeen Press and Journal, January 2, 1867, 6: all BNA).",1866-08-22,1866-08-22,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,57.4474806,-2.7864246,town
81,1866,October 9,Lecture,Wordsworth,"Islington, London","Lecture Room, Walters’ Road, Holloway (Islington Gazette, October 23, 1866, 1: BNA).",1866-10-09,1866-10-09,,day,TRUE,,lecture,FALSE,FALSE,Wordsworth,(unspecified),51.5384287,-0.0999051,town
82,1866,December 5,Lecture,Tennyson,Maidstone,"Mechanics’ Institute; hosted by Maidstone Literary and Mechanics’ Institution; describes “In Memoriam” as “a grand sonata” (Maidstone Journal and Kentish Advertiser, December 10, 1866, 5; Maidstone Telegraph, December 15, 1866, 2: both BNA).",1866-12-05,1866-12-05,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),51.2748258,0.5231646,town
83,1867,February 11,Lecture,Sir Philip Sidney,Birmingham,"Midland Institute (Birmingham Daily Post, February 12, 1867: BC; Birmingham Daily Gazette, February 14, 1867, 6; The Atlas, February 16, 1867, 5: all BNA).",1867-02-11,1867-02-11,,day,TRUE,,lecture,FALSE,FALSE,Sidney,(unspecified),52.4948994,-1.8518439,town
84,1867,February 18,Lecture,Shelley,Birmingham,"[Midland Institute]; sequel to February 11 lecture on Sidney (Birmingham Daily Gazette, February 21, 1867, 6; Birmingham Journal, February 23, 1867, 3; The Atlas, February 23, 1867, 5: all BNA).",1867-02-18,1867-02-18,,day,TRUE,,lecture,FALSE,FALSE,Shelley,(unspecified),52.4948994,-1.8518439,town
85,1867,February 19,Lecture,Tennyson,Nottingham,"Mechanics’ Hall (Nottingham Journal, February 4, 1867, 2; February 20, 1867, 2: both BNA).",1867-02-19,1867-02-19,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),52.9534193,-1.1496461,town
86,1867,March 23,Lecture,Hamlet and Brutus,Bristol,"Clifton College; “Hamlet and Brutus” (Bristol Times and Mirror, March 12, 1867, 2; Western Daily Press, March 13, 1867, 2; March 16, 1867, 2; March 25, 1867, 2: all BNA).",1867-03-23,1867-03-23,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare|Shakespeare,Hamlet|Julius Caesar,51.4430141,-2.5816622,town
87,1867,March 30,Lecture,Wordsworth,Bristol,"Clifton College; “The Power of Nature Upon Human Nature, as Shown in Wordsworth” (Bristol Times and Mirror, March 12, 1867, 2; Western Daily Press, March 13, 1867, 2; March 16, 1867, 2; March 25, 1867, 2: all BNA).",1867-03-30,1867-03-30,,day,TRUE,,lecture,FALSE,FALSE,Wordsworth,(unspecified),51.4430141,-2.5816622,town
88,1867,November 16,Lecture,Tennyson,London,"Camberwell Hall, in connection with Denmark-place Chapel Bible Class Association; first in monthly course of lectures; only Milton, Keats, and Tennyson have produced “first-rate” blank verse (South London Chronicle, November 16, 1867, 2: BNA).",1867-11-16,1867-11-16,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),51.5074456,-0.1277653,town
89,1867,December 4,Lecture,Hood,Maidstone,"Corn Exchange; in connection with the Maidstone Literary and Mechanics’ Institution (Maidstone Journal and Kentish Advertiser, December 9, 1867, 5: BNA).",1867-12-04,1867-12-04,,day,TRUE,,lecture,FALSE,FALSE,Hood,(unspecified),51.2748258,0.5231646,town
90,1867,December 7,Lecture,Tennyson,"Surbiton, London","Surbiton Lecture Hall; second in a series given by various speakers (Surrey Comet, November 30, 1867, 1; December 7, 1867, 4: both BNA).",1867-12-07,1867-12-07,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),51.3937557,-0.3033105,town
91,1867,December 27,Lecture,Tennyson,"Galashiels, SCT","Hosted by Mechanics’ Institute (Southern Reporter, January 2, 1868, 2: BNA).",1867-12-27,1867-12-27,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),55.6156505,-2.8061618,town
92,1867,December 30,Lecture,Hamlet,"Aberdeen, SCT","Mechanics’ Hall; local streets crowded an hour before event due to lecture (Aberdeen Press and Journal, January 1, 1868, 4; The Era, January 5, 1866, 12: both BNA).",1867-12-30,1867-12-30,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,57.1482429,-2.0928095,town
93,1868,January 2,Lecture,Tennyson,"Aberdeen, SCT","Prince Street Hall; second in course (Buchan Observer and East Aberdeenshire Advertiser, December 27, 1867, 3; January 3, 1868, 3: both BNA).",1868-01-02,1868-01-02,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),57.1482429,-2.0928095,town
94,1868,January 6,Lecture,Wordsworth,"Keith, SCT","Hosted by Committee of Keith Mutual Improvement Society (Banffshire Journal and General Advertiser, December 31, 1867, 4: BNA).",1868-01-06,1868-01-06,,day,TRUE,,lecture,FALSE,FALSE,Wordsworth,(unspecified),57.5427292,-2.9523291,town
95,1868,January 7,Lecture,Scott,"Glasgow, SCT","City Hall, sponsored by Glasgow Athenaeum (Glasgow Evening Citizen, January 8, 1868, 3: BNA).",1868-01-07,1868-01-07,,day,TRUE,,lecture,FALSE,FALSE,Scott,(unspecified),55.8611550,-4.2501687,town
96,1868,January 8,Lecture,Tennyson,"Aberdeen, SCT","Mechanics’ Institution (Aberdeen Press and Journal, January 1, 1868, 5; Dundee Courier, January 10, 1868, 3; Inverness Courier, January 16, 1868, 6: all BNA).",1868-01-08,1868-01-08,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),57.1482429,-2.0928095,town
97,1868,January 9,Lecture,Hood,"Glasgow, SCT","Athenaeum Hall (Glasgow Evening Citizen, January 8, 1868, 3: BNA).",1868-01-09,1868-01-09,,day,TRUE,,lecture,FALSE,FALSE,Hood,(unspecified),55.8611550,-4.2501687,town
98,1868,January 10,Lecture,Tennyson,"Glasgow, SCT","Athenaeum Hall; sponsored by Glasgow Athenaeum; fifth in a series by multiple speakers (Glasgow Evening Post, November 19, 1867, 1; Glasgow Evening Citizen, January 11, 1868, 3; Glasgow Herald, January 11, 1868, 4: all BNA).",1868-01-10,1868-01-10,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),55.8611550,-4.2501687,town
99,1868,January 13,Lecture,Tennyson,"Dundee, SCT","Castle Street Chapel; first lecture in Dundee (Dundee Courier, January 13, 1868, 3; January 14, 1868, 3; Advertiser for the Counties of Fife, Perth and Forfar, January 14, 1868, 5: all BNA).",1868-01-13,1868-01-13,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),56.4605938,-2.9701900,town
100,1868,January 14,Lecture,Wordsworth,"Glasgow, SCT","Athenaeum Hall; approximately two hours; given because tickets for earlier Tennyson lecture sold out (Glasgow Evening Citizen, January 8, 1868, 1; January 15, 1868, 3: both BNA).",1868-01-14,1868-01-14,,day,TRUE,,lecture,FALSE,FALSE,Wordsworth,(unspecified),55.8611550,-4.2501687,town
101,1868,January 30,Lecture,Julius Caesar,Bradford,"Theatre of the Mechanics’ Institute; hosted by Bradford Philosophical Society; “Shakespeare’s Julius Caesar” (Bradford Observer, January 23, 1868, 1; January 30, 1868, 1: both BNA).",1868-01-30,1868-01-30,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Julius Caesar,53.7944229,-1.7519186,town
102,1868,February 17,Lecture,Hamlet,Nottingham,"Mechanics’ Institute; “On Shakespeare’s Play of Hamlet” (Nottinghamshire Guardian, February 21, 1868, 5; Nottingham Journal, February 13, 1869, 3: both BNA).",1868-02-17,1868-02-17,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,52.9534193,-1.1496461,town
103,1868,February 20,Lecture,Tennyson,"Croydon, London","Croydon Literary and Scientific Institution; “Tennyson: An Introduction to His Music, and His Meaning” (Croydon Chronicle and East Surrey Advertiser, February 8, 1868, 4: BNA).",1868-02-20,1868-02-20,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),51.3713049,-0.1019570,town
104,1868,March 23,Lecture,Tennyson,Birmingham,"Midland Institute (Birmingham Daily Gazette, January 11, 1868, 4; March 26, 1868, 6; Birmingham Journal, March 28, 1868, 7: all BNA).",1868-03-23,1868-03-23,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),52.4948994,-1.8518439,town
105,1868,March 30,Lecture,Hood,Birmingham,"Midland Institute (Birmingham Daily Gazette, January 11, 1868, 4: BNA).",1868-03-30,1868-03-30,,day,TRUE,,lecture,FALSE,FALSE,Hood,(unspecified),52.4948994,-1.8518439,town
106,1868,April 3,Lecture,Hamlet,London,"Camberwell Hall (South London Chronicle, April 4, 1868, 3: BNA).",1868-04-03,1868-04-03,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.5074456,-0.1277653,town
107,1868,April 6,Lecture,Wordsworth,Droylsden,"Educational Institute; a successful fundraiser for the Young Men’s Mutual Improvement Society in connection with the Droylsden Independent Sunday school (Ashton Weekly Reporter, and Stalybridge and Dukinfield Chronicle, April 11, 1868, 3: BNA).",1868-04-06,1868-04-06,,day,TRUE,,lecture,FALSE,FALSE,Wordsworth,(unspecified),53.4786034,-2.1491964,town
108,1868,April 13,Lecture,Macbeth,Newton,"Independent Chapel, Crow Lane (Wigan Observer and District Advertiser, April 18, 1868, 8: BNA).",1868-04-13,1868-04-13,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Macbeth,54.2970219,-1.6771463,town
109,1868,April 14,Lecture,Julius Caesar,Liverpool,"Royal Institution, Colquitt Street; second lecture given in Liverpool (Liverpool Mercury, April 15, 1868, 6: BNA).",1868-04-14,1868-04-14,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Julius Caesar,53.3933411,-2.9166389,town
110,1868,April 17,Lecture,As You Like It,Liverpool,"Royal Institution, Colquitt Street; attended by W. Garrett Horder (Liverpool Daily Post, April 17, 1868, 1: BNA; Horder 359).",1868-04-17,1868-04-17,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,As You Like It,53.3933411,-2.9166389,town
111,1868,April 20,Lecture,Wordsworth,Hull,"Hull Literary and Philosophical Society (Hull and Eastern Counties Herald, April 23, 1868, 6: BNA).",1868-04-20,1868-04-20,,day,TRUE,,lecture,FALSE,FALSE,Wordsworth,(unspecified),53.7435722,-0.3394758,town
112,1868,November 3,Lecture,Milton,London,"Union Chapel; hosted by Highbury Young Men’s Association (Islington Gazette, October 27, 1868, 1; October 30, 1868, 3: both BNA).",1868-11-03,1868-11-03,,day,TRUE,,lecture,FALSE,FALSE,Milton,(unspecified),51.5074456,-0.1277653,town
